"Date","Month","Month Name","Year","Province","Island","New Cases","New Death","New Recovered","New Active Cases"
"2020-03-29","3","March","2020","Jawa Tengah","Jawa","10","3","0","7"
"2020-03-29","3","March","2020","Jawa Timur","Jawa","12","1","28","-17"
"2020-03-29","3","March","2020","Kalimantan Barat","Kalimantan","7","0","2","5"
"2020-03-29","3","March","2020","Kalimantan Tengah","Kalimantan","0","0","0","0"
"2020-03-29","3","March","2020","Kalimantan Timur","Kalimantan","0","0","0","0"
"2020-03-29","3","March","2020","Kalimantan Utara","Kalimantan","0","0","0","0"
"2020-03-29","3","March","2020","Kepulauan Riau","Sumatera","0","0","0","0"
"2020-03-29","3","March","2020","Lampung","Sumatera","0","0","0","0"
"2020-03-29","3","March","2020","Maluku","Maluku","0","0","0","0"
"2020-03-29","3","March","2020","Maluku Utara","Maluku","0","0","0","0"
"2020-03-29","3","March","2020","Papua","Papua","2","0","0","2"
"2020-03-29","3","March","2020","Papua Barat","Papua","0","0","0","0"
"2020-03-29","3","March","2020","Riau","Sumatera","1","0","0","1"
"2020-03-29","3","March","2020","Sulawesi Barat","Sulawesi","0","0","0","0"
"2020-03-29","3","March","2020","Sulawesi Selatan","Sulawesi","15","0","0","15"
"2020-03-29","3","March","2020","Sulawesi Tengah","Sulawesi","0","0","0","0"
"2020-03-29","3","March","2020","Sulawesi Tenggara","Sulawesi","0","0","0","0"
"2020-03-29","3","March","2020","Sulawesi Utara","Sulawesi","0","0","0","0"
"2020-03-29","3","March","2020","Sumatera Barat","Sumatera","0","0","0","0"
"2020-03-29","3","March","2020","Sumatera Selatan","Sumatera","0","0","0","0"
"2020-03-29","3","March","2020","Sumatera Utara","Sumatera","0","0","0","0"
"2020-03-30","3","March","2020","Aceh","Sumatera","0","0","0","0"
"2020-03-30","3","March","2020","Bali","Nusa Tenggara","9","0","0","9"
"2020-03-30","3","March","2020","Banten","Jawa","22","0","3","19"
"2020-03-30","3","March","2020","DKI Jakarta","Jawa","33","7","0","26"
"2020-03-30","3","March","2020","Daerah Istimewa Yogyakarta","Jawa","2","0","1","1"
"2020-03-30","3","March","2020","Jambi","Sumatera","1","0","0","1"
"2020-03-30","3","March","2020","Jawa Barat","Jawa","26","2","3","21"
"2020-03-30","3","March","2020","Jawa Tengah","Jawa","17","1","1","15"
"2020-03-30","3","March","2020","Jawa Timur","Jawa","7","2","0","5"
"2020-03-30","3","March","2020","Kalimantan Barat","Kalimantan","1","0","0","1"
"2020-03-30","3","March","2020","Kalimantan Selatan","Kalimantan","5","0","0","5"
"2020-03-30","3","March","2020","Kalimantan Tengah","Kalimantan","0","0","0","0"
"2020-03-30","3","March","2020","Kalimantan Timur","Kalimantan","0","0","0","0"
"2020-03-30","3","March","2020","Kalimantan Utara","Kalimantan","0","0","0","0"
"2020-03-30","3","March","2020","Kepulauan Bangka Belitung","Sumatera","1","0","0","1"
"2020-03-30","3","March","2020","Kepulauan Riau","Sumatera","2","2","0","0"
"2020-03-30","3","March","2020","Lampung","Sumatera","4","1","0","3"
"2020-03-30","3","March","2020","Maluku","Maluku","0","0","0","0"
"2020-03-30","3","March","2020","Maluku Utara","Maluku","0","0","0","0"
"2020-03-30","3","March","2020","Papua","Papua","0","0","0","0"
"2020-03-30","3","March","2020","Papua Barat","Papua","0","0","0","0"
"2020-03-30","3","March","2020","Riau","Sumatera","1","0","0","1"
"2020-03-30","3","March","2020","Sulawesi Barat","Sulawesi","0","0","0","0"
"2020-03-30","3","March","2020","Sulawesi Selatan","Sulawesi","4","2","0","2"
"2020-03-30","3","March","2020","Sulawesi Tengah","Sulawesi","0","0","0","0"
"2020-03-30","3","March","2020","Sulawesi Tenggara","Sulawesi","0","0","0","0"
"2020-03-30","3","March","2020","Sulawesi Utara","Sulawesi","0","0","0","0"
"2020-03-30","3","March","2020","Sumatera Barat","Sumatera","3","0","0","3"
"2020-03-30","3","March","2020","Sumatera Selatan","Sumatera","0","0","0","0"
"2020-03-30","3","March","2020","Sumatera Utara","Sumatera","6","0","0","6"
"2020-03-31","3","March","2020","Aceh","Sumatera","0","0","0","0"
"2020-03-31","3","March","2020","Bali","Nusa Tenggara","0","0","1","-1"
"2020-03-31","3","March","2020","Banten","Jawa","14","2","1","11"
"2020-03-31","3","March","2020","Bengkulu","Sumatera","1","1","0","0"
"2020-03-31","3","March","2020","DKI Jakarta","Jawa","44","10","0","34"
"2020-03-31","3","March","2020","Daerah Istimewa Yogyakarta","Jawa","5","0","0","5"
"2020-03-31","3","March","2020","Jambi","Sumatera","0","0","0","0"
"2020-03-31","3","March","2020","Jawa Barat","Jawa","9","0","3","6"
"2020-03-31","3","March","2020","Jawa Tengah","Jawa","15","2","0","13"
"2020-03-31","3","March","2020","Jawa Timur","Jawa","1","0","0","1"
"2020-03-31","3","March","2020","Kalimantan Barat","Kalimantan","0","0","0","0"
"2020-03-31","3","March","2020","Kalimantan Selatan","Kalimantan","2","0","0","2"
"2020-03-31","3","March","2020","Kalimantan Tengah","Kalimantan","4","0","2","2"
"2020-03-31","3","March","2020","Kalimantan Timur","Kalimantan","3","1","0","2"
"2020-03-31","3","March","2020","Kalimantan Utara","Kalimantan","0","0","0","0"
"2020-03-31","3","March","2020","Kepulauan Bangka Belitung","Sumatera","1","1","0","0"
"2020-03-31","3","March","2020","Kepulauan Riau","Sumatera","1","0","0","1"
"2020-03-31","3","March","2020","Lampung","Sumatera","0","1","0","-1"
"2020-03-31","3","March","2020","Maluku","Maluku","0","0","0","0"
"2020-03-31","3","March","2020","Maluku Utara","Maluku","0","0","0","0"
"2020-03-31","3","March","2020","Nusa Tenggara Barat","Nusa Tenggara","2","0","0","2"
"2020-03-31","3","March","2020","Papua","Papua","1","0","1","0"
"2020-03-31","3","March","2020","Papua Barat","Papua","0","0","0","0"
"2020-03-31","3","March","2020","Riau","Sumatera","0","0","0","0"
"2020-03-31","3","March","2020","Sulawesi Barat","Sulawesi","0","0","0","0"
"2020-03-31","3","March","2020","Sulawesi Selatan","Sulawesi","0","1","0","-1"
"2020-03-31","3","March","2020","Sulawesi Tengah","Sulawesi","0","0","0","0"
"2020-03-31","3","March","2020","Sulawesi Tenggara","Sulawesi","0","0","0","0"
"2020-03-31","3","March","2020","Sulawesi Utara","Sulawesi","0","0","0","0"
"2020-03-31","3","March","2020","Sumatera Barat","Sumatera","0","0","0","0"
"2020-03-31","3","March","2020","Sumatera Selatan","Sumatera","3","0","0","3"
"2020-03-31","3","March","2020","Sumatera Utara","Sumatera","6","2","0","4"
"2020-04-01","4","April","2020","Aceh","Sumatera","0","0","0","0"
"2020-04-01","4","April","2020","Bali","Nusa Tenggara","6","0","1","5"
"2020-04-01","4","April","2020","Banten","Jawa","12","1","6","5"
"2020-04-01","4","April","2020","Bengkulu","Sumatera","0","0","0","0"
"2020-04-01","4","April","2020","DKI Jakarta","Jawa","59","1","0","58"
"2020-04-01","4","April","2020","Daerah Istimewa Yogyakarta","Jawa","6","0","1","5"
"2020-04-01","4","April","2020","Jambi","Sumatera","0","0","0","0"
"2020-04-01","4","April","2020","Jawa Barat","Jawa","36","1","0","35"
"2020-04-01","4","April","2020","Jawa Tengah","Jawa","19","8","16","-5"
"2020-04-01","4","April","2020","Jawa Timur","Jawa","9","4","77","-72"
"2020-04-01","4","April","2020","Kalimantan Barat","Kalimantan","1","0","0","1"
"2020-04-01","4","April","2020","Kalimantan Selatan","Kalimantan","0","0","0","0"
"2020-04-01","4","April","2020","Kalimantan Tengah","Kalimantan","0","0","0","0"
"2020-04-01","4","April","2020","Kalimantan Timur","Kalimantan","1","0","0","1"
"2020-04-01","4","April","2020","Kalimantan Utara","Kalimantan","0","0","0","0"
"2020-04-01","4","April","2020","Kepulauan Bangka Belitung","Sumatera","0","0","0","0"
"2020-04-01","4","April","2020","Kepulauan Riau","Sumatera","0","0","0","0"
"2020-04-01","4","April","2020","Lampung","Sumatera","0","0","0","0"
"2020-04-01","4","April","2020","Maluku","Maluku","0","0","1","-1"
"2020-04-01","4","April","2020","Maluku Utara","Maluku","0","0","0","0"
"2020-04-01","4","April","2020","Nusa Tenggara Barat","Nusa Tenggara","2","0","0","2"
"2020-04-01","4","April","2020","Papua","Papua","0","0","1","-1"
"2020-04-01","4","April","2020","Papua Barat","Papua","0","0","0","0"
"2020-04-01","4","April","2020","Riau","Sumatera","0","1","0","-1"
"2020-04-01","4","April","2020","Sulawesi Barat","Sulawesi","0","0","0","0"
"2020-04-01","4","April","2020","Sulawesi Selatan","Sulawesi","14","0","0","14"
"2020-04-01","4","April","2020","Sulawesi Tengah","Sulawesi","0","0","0","0"
"2020-04-01","4","April","2020","Sulawesi Tenggara","Sulawesi","0","0","0","0"
"2020-04-01","4","April","2020","Sulawesi Utara","Sulawesi","2","0","0","2"
"2020-04-01","4","April","2020","Sumatera Barat","Sumatera","0","0","0","0"
"2020-04-01","4","April","2020","Sumatera Selatan","Sumatera","0","0","0","0"
"2020-04-01","4","April","2020","Sumatera Utara","Sumatera","2","0","0","2"
"2020-04-02","4","April","2020","Aceh","Sumatera","0","0","0","0"
"2020-04-02","4","April","2020","Bali","Nusa Tenggara","0","0","0","0"
"2020-04-02","4","April","2020","Banten","Jawa","6","2","1","3"
"2020-04-02","4","April","2020","Bengkulu","Sumatera","0","0","0","0"
"2020-04-02","4","April","2020","DKI Jakarta","Jawa","70","5","2","63"
"2020-04-02","4","April","2020","Daerah Istimewa Yogyakarta","Jawa","0","1","0","-1"
"2020-04-02","4","April","2020","Jambi","Sumatera","0","0","0","0"
"2020-04-02","4","April","2020","Jawa Barat","Jawa","24","4","1","19"
"2020-04-02","4","April","2020","Jawa Tengah","Jawa","4","2","2","0"
"2020-04-02","4","April","2020","Jawa Timur","Jawa","0","12","91","-103"
"2020-04-02","4","April","2020","Kalimantan Barat","Kalimantan","0","1","0","-1"
"2020-04-02","4","April","2020","Kalimantan Selatan","Kalimantan","0","0","0","0"
"2020-04-02","4","April","2020","Kalimantan Tengah","Kalimantan","0","0","0","0"
"2020-04-02","4","April","2020","Kalimantan Timur","Kalimantan","0","0","0","0"
"2020-04-02","4","April","2020","Kalimantan Utara","Kalimantan","0","0","0","0"
"2020-04-02","4","April","2020","Kepulauan Bangka Belitung","Sumatera","0","0","0","0"
"2020-04-02","4","April","2020","Kepulauan Riau","Sumatera","2","1","2","-1"
"2020-04-02","4","April","2020","Lampung","Sumatera","0","0","0","0"
"2020-04-02","4","April","2020","Maluku","Maluku","0","0","0","0"
"2020-04-02","4","April","2020","Maluku Utara","Maluku","0","0","0","0"
"2020-04-02","4","April","2020","Nusa Tenggara Barat","Nusa Tenggara","0","0","0","0"
"2020-04-02","4","April","2020","Papua","Papua","0","0","1","-1"
"2020-04-02","4","April","2020","Papua Barat","Papua","0","0","0","0"
"2020-04-02","4","April","2020","Riau","Sumatera","4","0","0","4"
"2020-04-02","4","April","2020","Sulawesi Barat","Sulawesi","0","0","0","0"
"2020-04-02","4","April","2020","Sulawesi Selatan","Sulawesi","0","2","4","-6"
"2020-04-02","4","April","2020","Sulawesi Tengah","Sulawesi","0","1","0","-1"
"2020-04-02","4","April","2020","Sulawesi Tenggara","Sulawesi","0","0","0","0"
"2020-04-02","4","April","2020","Sulawesi Utara","Sulawesi","0","0","0","0"
"2020-04-02","4","April","2020","Sumatera Barat","Sumatera","0","0","0","0"
"2020-04-02","4","April","2020","Sumatera Selatan","Sumatera","6","0","0","6"
"2020-04-02","4","April","2020","Sumatera Utara","Sumatera","0","0","0","0"
"2020-04-03","4","April","2020","Aceh","Sumatera","0","0","0","0"
"2020-04-03","4","April","2020","Bali","Nusa Tenggara","3","0","0","3"
"2020-04-03","4","April","2020","Banten","Jawa","4","0","4","0"
"2020-04-03","4","April","2020","Bengkulu","Sumatera","1","0","0","1"
"2020-04-03","4","April","2020","DKI Jakarta","Jawa","71","6","2","63"
"2020-04-03","4","April","2020","Daerah Istimewa Yogyakarta","Jawa","0","0","0","0"
"2020-04-03","4","April","2020","Jambi","Sumatera","0","0","0","0"
"2020-04-03","4","April","2020","Jawa Barat","Jawa","2","1","3","-2"
"2020-04-03","4","April","2020","Jawa Tengah","Jawa","19","1","5","13"
"2020-04-03","4","April","2020","Jawa Timur","Jawa","47","1","7","39"
"2020-04-03","4","April","2020","Kalimantan Barat","Kalimantan","0","0","0","0"
"2020-04-03","4","April","2020","Kalimantan Selatan","Kalimantan","0","0","0","0"
"2020-04-03","4","April","2020","Kalimantan Tengah","Kalimantan","2","0","0","2"
"2020-04-03","4","April","2020","Kalimantan Timur","Kalimantan","1","0","0","1"
"2020-04-03","4","April","2020","Kalimantan Utara","Kalimantan","6","0","0","6"
"2020-04-03","4","April","2020","Kepulauan Bangka Belitung","Sumatera","0","0","0","0"
"2020-04-03","4","April","2020","Kepulauan Riau","Sumatera","2","0","0","2"
"2020-04-03","4","April","2020","Lampung","Sumatera","3","1","0","2"
"2020-04-03","4","April","2020","Maluku","Maluku","0","0","0","0"
"2020-04-03","4","April","2020","Maluku Utara","Maluku","0","0","0","0"
"2020-04-03","4","April","2020","Nusa Tenggara Barat","Nusa Tenggara","0","0","0","0"
"2020-04-03","4","April","2020","Papua","Papua","6","1","0","5"
"2020-04-03","4","April","2020","Papua Barat","Papua","0","0","0","0"
"2020-04-03","4","April","2020","Riau","Sumatera","3","0","0","3"
"2020-04-03","4","April","2020","Sulawesi Barat","Sulawesi","1","0","0","1"
"2020-04-03","4","April","2020","Sulawesi Selatan","Sulawesi","15","0","0","15"
"2020-04-03","4","April","2020","Sulawesi Tengah","Sulawesi","2","1","0","1"
"2020-04-03","4","April","2020","Sulawesi Tenggara","Sulawesi","2","0","0","2"
"2020-04-03","4","April","2020","Sulawesi Utara","Sulawesi","0","0","0","0"
"2020-04-03","4","April","2020","Sumatera Barat","Sumatera","0","0","0","0"
"2020-04-03","4","April","2020","Sumatera Selatan","Sumatera","1","0","0","1"
"2020-04-03","4","April","2020","Sumatera Utara","Sumatera","0","0","0","0"
"2020-04-04","4","April","2020","Aceh","Sumatera","0","0","0","0"
"2020-04-04","4","April","2020","Bali","Nusa Tenggara","5","0","0","5"
"2020-04-04","4","April","2020","Banten","Jawa","3","2","2","-1"
"2020-04-04","4","April","2020","Bengkulu","Sumatera","0","0","0","0"
"2020-04-04","4","April","2020","DKI Jakarta","Jawa","57","8","5","44"
"2020-04-04","4","April","2020","Daerah Istimewa Yogyakarta","Jawa","5","0","0","5"
"2020-04-04","4","April","2020","Jambi","Sumatera","0","0","0","0"
"2020-04-04","4","April","2020","Jawa Barat","Jawa","24","2","0","22"
"2020-04-04","4","April","2020","Jawa Tengah","Jawa","14","1","3","10"
"2020-04-04","4","April","2020","Jawa Timur","Jawa","5","2","3","0"
"2020-04-04","4","April","2020","Kalimantan Barat","Kalimantan","0","0","0","0"
"2020-04-04","4","April","2020","Kalimantan Selatan","Kalimantan","0","0","0","0"
"2020-04-04","4","April","2020","Kalimantan Tengah","Kalimantan","1","0","2","-1"
"2020-04-04","4","April","2020","Kalimantan Timur","Kalimantan","2","0","1","1"
"2020-04-04","4","April","2020","Kalimantan Utara","Kalimantan","0","0","0","0"
"2020-04-04","4","April","2020","Kepulauan Bangka Belitung","Sumatera","0","0","0","0"
"2020-04-04","4","April","2020","Kepulauan Riau","Sumatera","0","0","0","0"
"2020-04-04","4","April","2020","Lampung","Sumatera","0","0","0","0"
"2020-04-04","4","April","2020","Maluku","Maluku","0","0","0","0"
"2020-04-04","4","April","2020","Maluku Utara","Maluku","0","0","0","0"
"2020-04-04","4","April","2020","Nusa Tenggara Barat","Nusa Tenggara","0","0","0","0"
"2020-04-04","4","April","2020","Papua","Papua","2","0","1","1"
"2020-04-04","4","April","2020","Papua Barat","Papua","0","0","0","0"
"2020-04-04","4","April","2020","Riau","Sumatera","0","0","1","-1"
"2020-04-04","4","April","2020","Sulawesi Barat","Sulawesi","0","0","0","0"
"2020-04-04","4","April","2020","Sulawesi Selatan","Sulawesi","0","2","5","-7"
"2020-04-04","4","April","2020","Sulawesi Tengah","Sulawesi","0","0","0","0"
"2020-04-04","4","April","2020","Sulawesi Tenggara","Sulawesi","0","0","1","-1"
"2020-04-04","4","April","2020","Sulawesi Utara","Sulawesi","0","1","0","-1"
"2020-04-04","4","April","2020","Sumatera Barat","Sumatera","0","0","0","0"
"2020-04-04","4","April","2020","Sumatera Selatan","Sumatera","0","0","1","-1"
"2020-04-04","4","April","2020","Sumatera Utara","Sumatera","3","1","0","2"
"2020-04-05","4","April","2020","Aceh","Sumatera","0","0","0","0"
"2020-04-05","4","April","2020","Bali","Nusa Tenggara","5","0","4","1"
"2020-04-05","4","April","2020","Banten","Jawa","4","2","4","-2"
"2020-04-05","4","April","2020","Bengkulu","Sumatera","0","0","0","0"
"2020-04-05","4","April","2020","DKI Jakarta","Jawa","87","11","2","74"
"2020-04-05","4","April","2020","Daerah Istimewa Yogyakarta","Jawa","1","0","0","1"
"2020-04-05","4","April","2020","Jambi","Sumatera","0","0","0","0"
"2020-04-05","4","April","2020","Jawa Barat","Jawa","10","0","1","9"
"2020-04-05","4","April","2020","Jawa Tengah","Jawa","3","0","0","3"
"2020-04-05","4","April","2020","Jawa Timur","Jawa","35","2","8","25"
"2020-04-05","4","April","2020","Kalimantan Barat","Kalimantan","0","0","0","0"
"2020-04-05","4","April","2020","Kalimantan Selatan","Kalimantan","8","1","0","7"
"2020-04-05","4","April","2020","Kalimantan Tengah","Kalimantan","0","0","0","0"
"2020-04-05","4","April","2020","Kalimantan Timur","Kalimantan","1","0","0","1"
"2020-04-05","4","April","2020","Kalimantan Utara","Kalimantan","0","0","0","0"
"2020-04-05","4","April","2020","Kepulauan Bangka Belitung","Sumatera","0","0","0","0"
"2020-04-05","4","April","2020","Kepulauan Riau","Sumatera","1","0","0","1"
"2020-04-05","4","April","2020","Lampung","Sumatera","0","0","0","0"
"2020-04-05","4","April","2020","Maluku","Maluku","0","0","0","0"
"2020-04-05","4","April","2020","Maluku Utara","Maluku","0","0","0","0"
"2020-04-05","4","April","2020","Nusa Tenggara Barat","Nusa Tenggara","0","0","0","0"
"2020-04-05","4","April","2020","Papua","Papua","8","0","0","8"
"2020-04-05","4","April","2020","Papua Barat","Papua","0","0","0","0"
"2020-04-05","4","April","2020","Riau","Sumatera","1","1","0","0"
"2020-04-05","4","April","2020","Sulawesi Barat","Sulawesi","0","0","0","0"
"2020-04-05","4","April","2020","Sulawesi Selatan","Sulawesi","2","2","11","-11"
"2020-04-05","4","April","2020","Sulawesi Tengah","Sulawesi","1","0","0","1"
"2020-04-05","4","April","2020","Sulawesi Tenggara","Sulawesi","0","0","0","0"
"2020-04-05","4","April","2020","Sulawesi Utara","Sulawesi","0","0","0","0"
"2020-04-05","4","April","2020","Sumatera Barat","Sumatera","0","0","0","0"
"2020-04-05","4","April","2020","Sumatera Selatan","Sumatera","4","0","0","4"
